Gene stable ID,Drosophila melanogaster - (Fruit fly) gene name,Drosophila melanogaster - (Fruit fly) gene stable ID,"Drosophila melanogaster - (Fruit fly) orthology confidence [0 low, 1 high]",Drosophila melanogaster - (Fruit fly) homology type
LOC4803427,CG30161,FBgn0050161,0,ortholog_one2many
LOC4803427,CG15909,FBgn0033090,0,ortholog_one2many
LOC4800236,CG31013,FBgn0051013,1,ortholog_one2many
LOC4816702,CG7953,FBgn0028533,1,ortholog_one2one
LOC6901678,disco-r,FBgn0285879,1,ortholog_one2one
LOC4804727,Listericin,FBgn0033593,1,ortholog_one2one
LOC4814846,CG1812,FBgn0031119,1,ortholog_one2one
LOC4804430,Rcd6,FBgn0034530,1,ortholog_one2one
LOC4800972,lsn,FBgn0260940,1,ortholog_one2one
LOC4811823,dan,FBgn0039286,1,ortholog_one2one
LOC6897013,CG12817,FBgn0037798,1,ortholog_one2one
LOC6898742,CG13898,FBgn0035161,0,ortholog_one2one
LOC4804319,CG13564,FBgn0034973,1,ortholog_one2one
LOC4817442,Polr2J,FBgn0032634,1,ortholog_one2one
LOC4813785,CG5114,FBgn0036460,1,ortholog_one2one
LOC6897694,CG5024,FBgn0039373,1,ortholog_one2many
LOC6897694,CG17770,FBgn0039374,1,ortholog_one2many
LOC4800312,dj-1beta,FBgn0039802,1,ortholog_one2one
LOC4816458,CG34124,FBgn0083960,1,ortholog_one2one
LOC4817991,CG7099,FBgn0032517,1,ortholog_one2one
LOC6903530,Aatf,FBgn0031851,1,ortholog_one2one
LOC4816068,CG42699,FBgn0261610,1,ortholog_one2one
LOC4803397,CG5554,FBgn0034914,1,ortholog_one2many
LOC4802482,Prosbeta7,FBgn0250746,1,ortholog_one2one
LOC4816871,ebi,FBgn0263933,1,ortholog_one2one
LOC4816206,Nf-YB,FBgn0032816,1,ortholog_one2one
LOC6897390,glob3,FBgn0037385,1,ortholog_one2one
LOC4813404,Cyp305a1,FBgn0036910,1,ortholog_one2one
LOC6902310,Tom70,FBgn0032397,0,ortholog_one2many
LOC4817623,robo3,FBgn0041097,1,ortholog_one2one
LOC4802434,NKCC,FBgn0051547,1,ortholog_one2one
LOC4802608,CG12256,FBgn0038002,1,ortholog_one2one
LOC4817287,CG6230,FBgn0027582,1,ortholog_one2one
LOC4801654,ems,FBgn0000576,1,ortholog_one2one
LOC4812758,Awh,FBgn0013751,1,ortholog_one2one
LOC4803135,Ugt302C1,FBgn0040259,1,ortholog_one2many
LOC4801167,eIF2D,FBgn0041588,1,ortholog_one2one
LOC4803575,Mlh1,FBgn0011659,1,ortholog_one2one
LOC13036512,TTLL15,FBgn0037838,1,ortholog_one2one
LOC4813091,dsb,FBgn0035290,1,ortholog_one2one
LOC4805185,CG12374,FBgn0033774,1,ortholog_one2one
LOC4814014,Uqcc1,FBgn0035722,1,ortholog_one2one
LOC4813401,FoxK,FBgn0036134,1,ortholog_one2one
LOC4803772,Sgf29,FBgn0050390,1,ortholog_one2one
LOC4800398,CG18404,FBgn0039761,1,ortholog_one2one
LOC4814560,Acat1,FBgn0029969,1,ortholog_one2one
LOC4812188,Mtch,FBgn0027786,1,ortholog_one2one
LOC4802488,Tim17a2,FBgn0037307,1,ortholog_many2many
LOC4802488,Tim17a1,FBgn0038018,0,ortholog_many2many
LOC4814332,Naxe,FBgn0030178,1,ortholog_one2one
LOC4814187,Klp67A,FBgn0004379,1,ortholog_one2one
LOC6900668,CG18809,FBgn0042132,0,ortholog_one2many
LOC4803006,Cks85A,FBgn0037613,1,ortholog_one2one
LOC4805736,Impbeta11,FBgn0284254,1,ortholog_one2one
LOC6901339,otu,FBgn0003023,1,ortholog_one2one
LOC4802127,Ythdf,FBgn0039261,1,ortholog_one2one
LOC4811945,CG13894,FBgn0035157,1,ortholog_one2one
LOC4802805,eca,FBgn0069242,1,ortholog_one2many
LOC4802805,p24-2,FBgn0053105,0,ortholog_one2many
LOC4816378,vls,FBgn0003978,1,ortholog_one2many
LOC4812378,pbl,FBgn0003041,1,ortholog_one2one
LOC6898467,CG13330,FBgn0033848,1,ortholog_one2one
LOC4801428,CG7702,FBgn0038638,1,ortholog_one2one
LOC4812961,EAChm,FBgn0036470,1,ortholog_one2one
LOC6901715,CG12096,FBgn0030457,1,ortholog_one2one
LOC6903341,Tom7,FBgn0033357,0,ortholog_one2many
LOC4802685,CG14323,FBgn0038529,1,ortholog_one2one
LOC6903149,Kebab,FBgn0028952,1,ortholog_one2one
LOC4805001,drosha,FBgn0026722,1,ortholog_one2one
LOC4812294,Sfxn2,FBgn0036843,1,ortholog_one2one
LOC4815339,mRpL16,FBgn0023519,1,ortholog_one2one
LOC4814042,CG5026,FBgn0035945,1,ortholog_one2one
LOC4805316,CG12341,FBgn0033550,1,ortholog_one2one
LOC4804594,CG16868,FBgn0034498,1,ortholog_one2one
LOC6902757,CG40006,FBgn0058006,0,ortholog_one2one
LOC6897009,CG3999,FBgn0037801,1,ortholog_one2one
LOC4814243,phtm,FBgn0004959,1,ortholog_one2one
LOC6900987,CG42445,FBgn0259916,1,ortholog_one2one
LOC4805368,HLH54F,FBgn0022740,1,ortholog_many2many
LOC4815758,CG4653,FBgn0030776,1,ortholog_one2one
LOC4804866,CG30471,FBgn0050471,1,ortholog_one2one
LOC6901911,chas,FBgn0263258,1,ortholog_one2one
LOC4813452,CG5895,FBgn0036560,1,ortholog_one2one
LOC6899889,mael,FBgn0016034,0,ortholog_one2many
LOC4804726,CG13215,FBgn0033592,1,ortholog_one2one
LOC4801948,soti,FBgn0038225,1,ortholog_one2one
LOC4800550,CG10175,FBgn0039084,1,ortholog_one2one
LOC6897401,ca,FBgn0000247,1,ortholog_one2one
LOC6898834,Pp1-Y1,FBgn0261399,0,ortholog_one2one
LOC4813638,Rcd5,FBgn0263832,1,ortholog_one2many
LOC4802953,wa-cup,FBgn0037502,1,ortholog_one2one
LOC4802254,Antp,FBgn0260642,1,ortholog_one2one
LOC26533379,mt:Cyt-b,FBgn0013678,0,ortholog_one2many
LOC6902035,bi,FBgn0000179,1,ortholog_one2one
LOC6903444,CG10859,FBgn0032520,1,ortholog_one2one
LOC4817864,l(2)37Bb,FBgn0002021,1,ortholog_one2one
LOC4804305,MAN1,FBgn0034962,1,ortholog_one2one
LOC4803526,Galphas,FBgn0001123,1,ortholog_one2one
LOC4804282,Alas,FBgn0020764,1,ortholog_one2one
LOC4802234,Vps39,FBgn0038593,1,ortholog_one2one
LOC4816443,CG8243,FBgn0033349,0,ortholog_many2many
LOC4816443,CenG1A,FBgn0028509,1,ortholog_many2many
LOC4817553,esc,FBgn0000588,1,ortholog_one2one
LOC6901050,vls,FBgn0003978,0,ortholog_one2many
LOC4802504,CG14662,FBgn0037291,1,ortholog_one2one
LOC4800544,Ir94e,FBgn0259194,1,ortholog_one2one
LOC4801369,Hr96,FBgn0015240,1,ortholog_one2one
LOC117183684,CG43328,FBgn0263033,1,ortholog_one2one
LOC4817137,CG17633,FBgn0032144,1,ortholog_one2one
LOC26533184,CG42798,FBgn0261932,1,ortholog_one2one
LOC4815974,Pink1,FBgn0029891,1,ortholog_one2one
LOC4817549,Eaat2,FBgn0026438,1,ortholog_one2one
LOC4813150,mei-P22,FBgn0016036,1,ortholog_one2one
LOC4800447,CG31126,FBgn0051126,1,ortholog_one2one
LOC4802799,CG6959,FBgn0037956,1,ortholog_one2one
LOC4803479,nec,FBgn0002930,1,ortholog_one2one
LOC4812761,polo,FBgn0003124,1,ortholog_one2many
LOC4802757,MP1,FBgn0027930,1,ortholog_one2one
LOC4805629,cN-IIIB,FBgn0034988,1,ortholog_one2one
LOC4815356,CG1504,FBgn0031100,1,ortholog_one2one
LOC6898856,CG10494,FBgn0034634,1,ortholog_one2one
LOC4811870,nAChRbeta1,FBgn0000038,1,ortholog_one2one
LOC4803401,CG3663,FBgn0035044,0,ortholog_one2one
LOC6896732,CecB,FBgn0000278,0,ortholog_many2many
LOC6896732,CecC,FBgn0000279,1,ortholog_many2many
LOC4817066,CG17855,FBgn0032124,0,ortholog_one2one
LOC6901931,CG1523,FBgn0039601,0,ortholog_one2many
LOC4813639,CG11570,FBgn0036230,1,ortholog_one2one
LOC6900144,CG13051,FBgn0040799,0,ortholog_one2many
LOC4817132,Mon1,FBgn0031640,1,ortholog_one2one
LOC6901962,Tbh,FBgn0010329,1,ortholog_one2one
LOC4816544,CG8679,FBgn0032934,1,ortholog_one2one
LOC4801840,gukh,FBgn0026239,1,ortholog_one2one
LOC6897336,Kal1,FBgn0039155,1,ortholog_one2one
LOC4812164,l(3)72Dn,FBgn0263605,1,ortholog_one2one
LOC4803902,lms,FBgn0034520,0,ortholog_one2one
LOC6901757,barr,FBgn0014127,0,ortholog_one2many
LOC6899784,NfI,FBgn0042696,0,ortholog_one2one
LOC6901289,CG5274,FBgn0036987,0,ortholog_one2many
LOC4804717,FMRFa,FBgn0000715,1,ortholog_one2one
LOC26532118,ppk10,FBgn0065110,1,ortholog_one2one
LOC4817334,Pvr,FBgn0032006,1,ortholog_one2one
LOC4817711,Hacd1,FBgn0032394,1,ortholog_one2one
LOC4813487,Sec3,FBgn0266669,1,ortholog_one2one
LOC4814497,aspr,FBgn0031089,1,ortholog_one2one
LOC4801572,CG33111,FBgn0053111,1,ortholog_one2one
LOC26532209,p120ctn,FBgn0260799,0,ortholog_one2many
LOC6901473,flw,FBgn0000711,1,ortholog_one2one
LOC4812883,CG6409,FBgn0036106,1,ortholog_one2one
LOC4804934,stil,FBgn0003527,1,ortholog_one2one
LOC4804121,Spn55B,FBgn0028983,0,ortholog_one2one
LOC4817613,CG31922,FBgn0051922,1,ortholog_one2many
LOC4805013,CG12822,FBgn0033229,1,ortholog_one2one
LOC6898397,Ufm1,FBgn0085220,1,ortholog_one2one
LOC4817274,CG13692,FBgn0031254,1,ortholog_one2one
LOC4811756,CG15916,FBgn0030704,0,ortholog_one2one
LOC6898517,Eglp2,FBgn0034883,0,ortholog_one2one
LOC4816198,CG9289,FBgn0032058,1,ortholog_one2one
LOC117185595,stwl,FBgn0003459,0,ortholog_one2many
LOC4804496,plu,FBgn0003114,1,ortholog_one2one
LOC6901151,CG32815,FBgn0052815,1,ortholog_one2one
LOC4815084,Caf1-180,FBgn0030054,1,ortholog_one2one
LOC4802495,Vps37B,FBgn0037299,1,ortholog_one2one
LOC6901632,Tlk,FBgn0283657,1,ortholog_one2one
LOC4813381,CG14102,FBgn0036906,0,ortholog_one2one
LOC4803656,Ciao1,FBgn0033972,1,ortholog_one2one
LOC4805605,Pgam5-2,FBgn0035004,1,ortholog_one2one
LOC4803312,CG31446,FBgn0051446,1,ortholog_one2one
LOC4814079,RecQ4,FBgn0040290,1,ortholog_one2one
LOC4814824,CG1764,FBgn0030467,0,ortholog_one2one
LOC4805112,CG12929,FBgn0033429,1,ortholog_one2one
LOC4815334,fh,FBgn0030092,1,ortholog_one2one
LOC6900297,CG17028,FBgn0036552,1,ortholog_one2one
LOC4801152,spn-D,FBgn0003482,1,ortholog_one2one
LOC6903743,Snp,FBgn0265192,0,ortholog_one2many
LOC6898326,CG34283,FBgn0085312,0,ortholog_many2many
LOC6898326,CG32625,FBgn0052625,0,ortholog_many2many
LOC4804225,CG12898,FBgn0033516,1,ortholog_one2many
LOC4804225,CG33477,FBgn0053477,1,ortholog_one2many
LOC6902985,CG14537,FBgn0031954,1,ortholog_one2one
LOC4817720,PLCXD,FBgn0032402,1,ortholog_one2one
LOC4817863,rau,FBgn0031745,1,ortholog_one2one
LOC6897384,akirin,FBgn0082598,0,ortholog_one2many
LOC6902465,Vap33,FBgn0029687,0,ortholog_one2many
LOC4815204,CG12608,FBgn0030630,1,ortholog_many2many
LOC6902512,CG34125,FBgn0083961,1,ortholog_one2one
LOC4817411,Scgalpha,FBgn0032013,1,ortholog_one2one
LOC4815335,CG7065,FBgn0030091,1,ortholog_one2one
LOC4812785,sNPF-R,FBgn0036934,1,ortholog_one2one
LOC4816703,nesd,FBgn0032848,1,ortholog_one2one
LOC4800388,CG15537,FBgn0039770,1,ortholog_one2one
LOC6903655,CG4763,FBgn0034910,0,ortholog_one2one
LOC4812349,Ir75d,FBgn0036829,1,ortholog_one2one
LOC4817915,Fbw5,FBgn0031773,1,ortholog_one2one
LOC6900069,CG13705,FBgn0035582,1,ortholog_one2one
LOC4801108,nenya,FBgn0051053,1,ortholog_one2many
LOC4801108,narya,FBgn0031018,0,ortholog_one2many
LOC6903436,CG16852,FBgn0028942,0,ortholog_one2many
LOC4814358,CG15578,FBgn0040905,1,ortholog_one2many
LOC4814358,CG15577,FBgn0040904,1,ortholog_one2many
LOC4800460,Cyt-c1L,FBgn0039651,1,ortholog_one2one
LOC4800738,Ets97D,FBgn0004510,1,ortholog_one2one
LOC4804166,CG4646,FBgn0033810,1,ortholog_one2one
LOC6898912,Gbp2,FBgn0034200,1,ortholog_one2one
LOC4805558,ReepA,FBgn0261564,1,ortholog_one2one
LOC4802836,l(3)neo38,FBgn0265276,1,ortholog_one2one
LOC4803961,ttv,FBgn0265974,1,ortholog_one2one
LOC6897293,E5,FBgn0008646,1,ortholog_one2one
LOC4814962,CG14803,FBgn0023513,1,ortholog_one2one
LOC4812169,miple2,FBgn0029002,1,ortholog_one2one
LOC4815379,CG2680,FBgn0024995,1,ortholog_one2one
LOC4805340,Cyp49a1,FBgn0033524,1,ortholog_one2one
LOC6898764,CG30059,FBgn0260475,1,ortholog_one2many
LOC6898764,CG18278,FBgn0033836,0,ortholog_one2many
LOC4802823,CG10898,FBgn0037911,1,ortholog_one2one
LOC6898100,lbm,FBgn0016032,1,ortholog_one2one
LOC4814137,ru,FBgn0003295,1,ortholog_one2one
LOC4815541,c12.1,FBgn0040235,1,ortholog_one2one
LOC6903071,CG11815,FBgn0035299,0,ortholog_one2one
LOC4804547,Pi3K59F,FBgn0015277,1,ortholog_one2one
LOC26532348,CG42830,FBgn0262017,1,ortholog_one2one
LOC4801394,2mit,FBgn0260793,1,ortholog_one2one
LOC4812166,CG14820,FBgn0035718,1,ortholog_one2one
LOC4813064,Tmep,FBgn0035236,1,ortholog_one2one
LOC4816244,ppk7,FBgn0031802,0,ortholog_one2one
LOC6897795,CG42598,FBgn0260997,0,ortholog_one2many
LOC6897795,CG41284,FBgn0085599,0,ortholog_one2many
LOC4801679,CG13857,FBgn0038958,1,ortholog_one2one
LOC6897434,SecS,FBgn0037347,1,ortholog_one2one
LOC4817068,lwr,FBgn0010602,1,ortholog_one2many
LOC4814306,CG9686,FBgn0030158,1,ortholog_one2one
LOC26533195,CG14431,FBgn0029922,1,ortholog_one2one
LOC4800608,CG6937,FBgn0038989,1,ortholog_one2one
LOC4800574,nau,FBgn0002922,1,ortholog_one2one
LOC6897367,MtnB,FBgn0002869,1,ortholog_one2one
LOC4812759,CG34382,FBgn0085411,1,ortholog_one2one
LOC4813061,CG10418,FBgn0036277,1,ortholog_one2one
LOC26532833,Vti1b,FBgn0264751,1,ortholog_one2many
LOC4812493,CG32095,FBgn0052095,0,ortholog_one2one
LOC4802401,CG3984,FBgn0038291,1,ortholog_one2one
LOC4817266,Pus10,FBgn0031227,1,ortholog_one2one
LOC4802317,ND-23,FBgn0017567,1,ortholog_one2one
LOC4804381,arr,FBgn0000119,1,ortholog_one2one
LOC4804459,rad50,FBgn0034728,1,ortholog_one2one
LOC4816852,CG7025,FBgn0031930,1,ortholog_one2one
LOC6901676,fd19B,FBgn0031086,0,ortholog_one2one
LOC6902610,fok,FBgn0263773,1,ortholog_one2one
LOC4804460,CG10344,FBgn0034729,1,ortholog_one2one
LOC26532407,Obp85a,FBgn0037589,1,ortholog_one2one
LOC4817123,betaggt-I,FBgn0015000,1,ortholog_one2one
LOC6902946,polo,FBgn0003124,0,ortholog_one2many
LOC6901707,His2B:CG33876,FBgn0053876,0,ortholog_many2many
LOC6901707,His2B:CG33886,FBgn0053886,0,ortholog_many2many
LOC6901707,His2B:CG33868,FBgn0053868,0,ortholog_many2many
LOC4816192,CG9483,FBgn0032072,1,ortholog_one2one
LOC6903962,ClpX,FBgn0038745,1,ortholog_one2one
LOC4805062,CG5348,FBgn0034156,0,ortholog_one2many
LOC4805062,CG12376,FBgn0033323,1,ortholog_one2many
LOC4816772,CG6415,FBgn0032287,1,ortholog_one2one
LOC4803854,stl,FBgn0086408,1,ortholog_one2one
LOC6901456,Tsp5D,FBgn0029837,1,ortholog_one2one
LOC4802709,CG8301,FBgn0037717,1,ortholog_one2one
LOC6902219,CG32772,FBgn0052772,1,ortholog_one2one
LOC4805364,Ir54a,FBgn0034272,1,ortholog_one2one
LOC4804178,CG6421,FBgn0025827,1,ortholog_one2one
LOC6899976,ddbt,FBgn0284444,1,ortholog_one2one
LOC4813130,Est-P,FBgn0000594,1,ortholog_many2many
LOC4813130,Est-6,FBgn0000592,1,ortholog_many2many
LOC4800975,CG31431,FBgn0051431,1,ortholog_one2one
LOC6902800,crol,FBgn0020309,0,ortholog_one2one
LOC4816882,Tsen2,FBgn0051812,1,ortholog_one2one
LOC4816956,hoe1,FBgn0041150,1,ortholog_one2one
LOC4802795,CG31368,FBgn0051368,1,ortholog_one2one
LOC4817499,CG5968,FBgn0032588,1,ortholog_one2one
LOC6902116,CoRest,FBgn0261573,1,ortholog_one2one
LOC117184693,Gabat,FBgn0036927,1,ortholog_one2one
LOC6900497,sff,FBgn0036544,1,ortholog_one2one
LOC4802758,cpx,FBgn0041605,1,ortholog_one2one
LOC6902182,CG13694,FBgn0031219,0,ortholog_one2one
LOC4817083,Cka,FBgn0044323,1,ortholog_one2one
LOC117184652,CG33272,FBgn0053272,0,ortholog_many2many
LOC117184652,CG33270,FBgn0053270,0,ortholog_many2many
LOC117184652,CG33269,FBgn0053269,0,ortholog_many2many
LOC117184652,CG33500,FBgn0053500,0,ortholog_many2many
LOC117184652,CG33271,FBgn0053271,0,ortholog_many2many
LOC4805133,CG1690,FBgn0033442,1,ortholog_one2one
LOC4813834,CG8960,FBgn0035315,1,ortholog_one2one
LOC13036406,CG17806,FBgn0038548,0,ortholog_one2many
LOC4815237,Grip84,FBgn0026430,1,ortholog_one2many
LOC4804711,eIF3j,FBgn0027619,1,ortholog_one2one
LOC4805308,CtsL1,FBgn0013770,0,ortholog_one2one
LOC4801083,Gfat2,FBgn0039580,1,ortholog_one2one
LOC6899742,tay,FBgn0260938,0,ortholog_one2one
LOC4817406,CG4537,FBgn0032153,1,ortholog_one2one
LOC4803041,E(var)3-9,FBgn0260243,1,ortholog_one2one
LOC4802320,cv-d,FBgn0265048,1,ortholog_one2one
LOC6898814,antr,FBgn0050488,1,ortholog_one2one
LOC4816868,Ugt36D1,FBgn0032713,1,ortholog_one2one
LOC4815102,CG15201,FBgn0030272,1,ortholog_one2one
LOC4812352,Ugt316A1,FBgn0036842,1,ortholog_one2one
LOC4800629,CG9997,FBgn0039597,1,ortholog_one2one
LOC117184536,mt:ND5,FBgn0013684,0,ortholog_one2many
LOC4812152,Cpr76Bb,FBgn0036879,1,ortholog_one2one
LOC6902840,CG15423,FBgn0031580,1,ortholog_one2one
LOC4802380,CG8064,FBgn0038597,1,ortholog_one2one
LOC4817314,IM33,FBgn0031561,1,ortholog_one2many
LOC4817314,CG43165,FBgn0262721,1,ortholog_one2many
LOC4802481,Cerk,FBgn0037315,1,ortholog_one2one
LOC4802807,Ddrgk1,FBgn0038868,0,ortholog_one2one
LOC4813341,CG7945,FBgn0036505,1,ortholog_one2one
LOC6902824,CG43235,FBgn0262880,1,ortholog_one2one
LOC6900176,Grl65a,FBgn0041232,1,ortholog_one2one
LOC6902419,CG5245,FBgn0038047,0,ortholog_one2many
LOC4814236,lin-52,FBgn0029800,1,ortholog_one2one
LOC4812210,Hn,FBgn0001208,1,ortholog_one2one
LOC26533297,CG45080,FBgn0266455,0,ortholog_one2many
LOC26533297,CG44142,FBgn0264991,0,ortholog_one2many
LOC6899984,HP4,FBgn0035829,1,ortholog_one2one
LOC4815081,mRpL38,FBgn0030552,1,ortholog_one2one
LOC4816651,Vha68-1,FBgn0265262,1,ortholog_one2one
LOC6902910,CG15628,FBgn0031632,1,ortholog_one2one
LOC4812483,fz2,FBgn0016797,1,ortholog_one2one
LOC4814290,CG32551,FBgn0052551,1,ortholog_one2one
LOC4813803,oxt,FBgn0015360,1,ortholog_one2one
LOC117185406,CG13813,FBgn0036956,1,ortholog_one2many
LOC6900736,Ilp5,FBgn0044048,1,ortholog_one2one
LOC4804476,CG13557,FBgn0034867,1,ortholog_one2one
LOC4814304,Nep6,FBgn0030425,1,ortholog_one2one
LOC4816171,Dus3,FBgn0032819,1,ortholog_one2one
LOC4816081,shf,FBgn0003390,1,ortholog_one2one
LOC4802386,CG31360,FBgn0051360,1,ortholog_one2one
LOC4816533,Duox,FBgn0283531,1,ortholog_one2one
LOC4816477,CG33125,FBgn0053125,0,ortholog_one2one
LOC4801560,Rpt5,FBgn0028684,1,ortholog_one2one
LOC117184683,CG45073,FBgn0266443,0,ortholog_one2many
LOC4813563,CG11279,FBgn0036342,1,ortholog_one2one
LOC4818036,muc,FBgn0283658,1,ortholog_one2one
LOC4812196,Sk2,FBgn0052484,1,ortholog_one2one
LOC4813589,CG14111,FBgn0036350,1,ortholog_one2one
LOC4801740,RpS19b,FBgn0039129,1,ortholog_many2many
LOC117184047,Cyp4ac2,FBgn0031694,1,ortholog_one2one
LOC4801210,lute,FBgn0262871,1,ortholog_one2one
LOC4805376,Ubc10,FBgn0026316,1,ortholog_one2one
LOC6902878,Ugt37D1,FBgn0040260,1,ortholog_one2one
LOC4814094,Nulp1,FBgn0027549,1,ortholog_one2one
LOC6901176,CG17168,FBgn0039943,1,ortholog_one2one
LOC6897602,HDAC3,FBgn0025825,1,ortholog_one2one
LOC4805616,CG13578,FBgn0035000,1,ortholog_one2one
LOC4801962,Cchl,FBgn0038925,0,ortholog_one2one
LOC6902344,CG17377,FBgn0031859,1,ortholog_one2one
LOC6900690,CG34001,FBgn0054001,1,ortholog_one2one
LOC4817293,CG10343,FBgn0032703,1,ortholog_one2one
LOC4801583,CG9636,FBgn0037556,1,ortholog_one2one
LOC26533452,CG13185,FBgn0033661,0,ortholog_one2many
LOC6897376,Osi17,FBgn0037427,1,ortholog_one2one
LOC6897844,Mlp84B,FBgn0014863,1,ortholog_one2one
LOC4805524,Cht9,FBgn0034582,1,ortholog_one2one
LOC4815056,CG12507,FBgn0030729,1,ortholog_one2one
LOC4817262,Shaw,FBgn0003386,1,ortholog_one2one
LOC6897559,MED31,FBgn0037262,1,ortholog_one2one
LOC4815426,Met,FBgn0002723,1,ortholog_one2one
LOC4803815,CG15705,FBgn0034104,1,ortholog_one2one
LOC4802068,CG10324,FBgn0038454,1,ortholog_one2one
LOC4817823,CG15278,FBgn0032554,1,ortholog_one2one
LOC6900612,CG11593,FBgn0035488,1,ortholog_one2one
LOC6903271,CG9777,FBgn0030764,0,ortholog_one2many
LOC6903271,CG6304,FBgn0032624,0,ortholog_one2many
LOC4800912,lmd,FBgn0039039,1,ortholog_one2one
LOC13036553,Sps2,FBgn0032224,0,ortholog_one2one
LOC4801558,Hmgcr,FBgn0263782,1,ortholog_one2one
LOC6897260,Lsp1beta,FBgn0002563,0,ortholog_one2many
LOC6897260,Lsp1alpha,FBgn0002562,0,ortholog_one2many
LOC4814507,CG8915,FBgn0030833,1,ortholog_one2one
LOC4805135,CG1698,FBgn0033443,1,ortholog_one2one
LOC4814779,disco,FBgn0000459,1,ortholog_one2one
LOC26533564,ich,FBgn0286204,0,ortholog_one2one
LOC4814515,CG42449,FBgn0259926,1,ortholog_one2one
LOC4800612,bond,FBgn0260942,1,ortholog_one2one
LOC4800655,dsd,FBgn0039528,1,ortholog_one2one
LOC4801776,Slimp,FBgn0051133,1,ortholog_one2one
LOC4812766,vito,FBgn0052418,1,ortholog_one2one
LOC6903158,Crys,FBgn0005664,1,ortholog_one2one
LOC6900213,CG10154,FBgn0036361,1,ortholog_one2one
LOC6897886,CG11760,FBgn0037615,1,ortholog_one2one
LOC6898915,CG43107,FBgn0262567,1,ortholog_one2one
LOC4815975,CG14626,FBgn0040360,1,ortholog_one2one
LOC4813560,Ugt305A1,FBgn0042179,1,ortholog_one2one
LOC4816825,Vha100-5,FBgn0032373,1,ortholog_one2one
LOC4801964,Etfb,FBgn0039697,1,ortholog_one2one
LOC4802381,CG14312,FBgn0038596,1,ortholog_one2one
LOC4817404,CG7781,FBgn0032021,1,ortholog_one2one
LOC4801631,140up,FBgn0010340,1,ortholog_one2one
LOC6901845,APC7,FBgn0029879,1,ortholog_one2one
LOC4817430,CG13949,FBgn0031288,1,ortholog_one2one
LOC4817158,mRpL24,FBgn0031651,1,ortholog_one2one
LOC4805487,Sps1,FBgn0261270,1,ortholog_one2one
LOC4801029,sle,FBgn0037810,1,ortholog_one2one
LOC4812389,CG33791,FBgn0035240,1,ortholog_one2one
LOC4817313,TbCMF46,FBgn0032163,1,ortholog_one2one
LOC6902916,Pde11,FBgn0085370,1,ortholog_one2one
LOC4814663,Nipsnap,FBgn0030724,0,ortholog_one2one
LOC6903280,CG34159,FBgn0085188,1,ortholog_one2one
LOC6901103,fne,FBgn0086675,1,ortholog_one2one
LOC4812283,CG11342,FBgn0035537,1,ortholog_one2one
LOC6901928,CG33178,FBgn0053178,1,ortholog_one2one
LOC4812852,lin-28,FBgn0035626,1,ortholog_one2one
LOC4812663,ImpL2,FBgn0001257,1,ortholog_one2one
LOC4804283,or,FBgn0003008,1,ortholog_one2one
LOC4817256,CG5435,FBgn0032431,1,ortholog_one2one
LOC4816108,sip2,FBgn0031878,1,ortholog_one2one
LOC4814949,dome,FBgn0043903,1,ortholog_one2one
LOC4803824,CG15708,FBgn0034099,1,ortholog_one2many
LOC4803824,CG12684,FBgn0029717,0,ortholog_one2many
LOC26533264,CG32576,FBgn0052576,1,ortholog_one2one
LOC6897045,CG42487,FBgn0259990,1,ortholog_one2one
LOC4812649,CG18675,FBgn0040696,1,ortholog_one2one
LOC6901728,Had1,FBgn0286508,1,ortholog_one2one
LOC4801734,CG7071,FBgn0260467,1,ortholog_one2one
LOC4800850,Oga,FBgn0038870,1,ortholog_one2one
LOC4801419,grsm,FBgn0040493,1,ortholog_one2one
LOC4805209,wrapper,FBgn0025878,1,ortholog_one2one
LOC6897073,CG5880,FBgn0039489,1,ortholog_one2one
LOC4817240,ed,FBgn0000547,1,ortholog_one2one
LOC4814552,CG9917,FBgn0030740,0,ortholog_one2one
LOC4802416,CG5111,FBgn0039343,1,ortholog_one2one
LOC6900741,Claspin,FBgn0052251,1,ortholog_one2one
LOC4804644,Cpr57A,FBgn0034517,1,ortholog_one2one
LOC4801031,CG12818,FBgn0037809,1,ortholog_one2one
LOC4805671,l(2)k09848,FBgn0284246,1,ortholog_one2one
LOC6901221,CG5070,FBgn0030824,1,ortholog_one2one
LOC4813657,CG6865,FBgn0036817,1,ortholog_one2one
LOC4816866,CG2617,FBgn0032877,1,ortholog_one2many
LOC4818057,CG4168,FBgn0028888,1,ortholog_one2one
LOC4814417,Cyp18a1,FBgn0010383,1,ortholog_one2one
LOC4813256,ftz-f1,FBgn0001078,1,ortholog_one2one
LOC6902428,AANATL5,FBgn0034426,0,ortholog_one2many
LOC6902428,AANATL6,FBgn0034428,0,ortholog_one2many
LOC4800726,PNPase,FBgn0039846,1,ortholog_one2one
LOC4800695,Atg4b,FBgn0038325,1,ortholog_one2one
LOC4805421,Zip48C,FBgn0033665,1,ortholog_one2one
LOC6903350,COX6AL2,FBgn0036830,0,ortholog_one2many
LOC4816746,oaf,FBgn0011818,1,ortholog_one2one
LOC117183565,CG17974,FBgn0034624,1,ortholog_one2one
LOC4817513,CG17648,FBgn0031364,1,ortholog_one2one
LOC4817034,bsf,FBgn0284256,1,ortholog_one2one
LOC4814123,Srp54k,FBgn0010747,1,ortholog_one2one
