Gene stable ID,"Drosophila pseudoobscura (Fruit fly, MV2-25) gene stable ID","Drosophila pseudoobscura (Fruit fly, MV2-25) orthology confidence [0 low, 1 high]","Drosophila pseudoobscura (Fruit fly, MV2-25) homology type",Gene name
FBgn0030543,LOC6901502,1,ortholog_one2one,CG11585
FBgn0038931,LOC4801461,1,ortholog_one2one,CG13407
FBgn0263109,LOC4804835,1,ortholog_one2one,CG43366
FBgn0260972,LOC4804588,1,ortholog_one2one,alc
FBgn0034243,LOC4803999,1,ortholog_one2one,Ns2
FBgn0037581,LOC4801702,1,ortholog_one2one,CG7352
FBgn0264742,LOC26532643,1,ortholog_one2one,CG44000
FBgn0031023,LOC6902117,1,ortholog_one2one,CG14200
FBgn0025874,LOC117184128,0,ortholog_many2many,Meics
FBgn0025874,LOC6901452,0,ortholog_many2many,Meics
FBgn0038751,LOC4803083,1,ortholog_one2one,CG4770
FBgn0259215,LOC4801548,1,ortholog_one2one,Ir93a
FBgn0035703,LOC4814154,1,ortholog_one2one,Bulli
FBgn0032487,LOC4816343,1,ortholog_one2one,Ski6
FBgn0027364,LOC4812043,1,ortholog_one2one,Six4
FBgn0038439,LOC4800807,1,ortholog_one2one,Cad89D
FBgn0024510,LOC4812063,1,ortholog_one2one,dlt
FBgn0265188,LOC26532884,1,ortholog_one2one,CG44253
FBgn0039925,LOC6904061,0,ortholog_one2one,Kif3C
FBgn0267976,LOC6902754,0,ortholog_one2one,Tim23
FBgn0028658,LOC4816505,1,ortholog_one2one,Adat1
FBgn0032243,LOC4817911,0,ortholog_one2one,Klp31E
FBgn0039343,LOC4802416,1,ortholog_one2one,CG5111
FBgn0039630,LOC4801595,1,ortholog_one2one,CG11843
FBgn0033354,LOC6898566,0,ortholog_one2one,FANCI
FBgn0035049,LOC4805299,1,ortholog_one2one,Mmp1
FBgn0038566,LOC4803167,1,ortholog_one2one,bard
FBgn0031773,LOC4817915,1,ortholog_one2one,Fbw5
FBgn0003076,LOC4812413,1,ortholog_one2one,Pgm1
FBgn0023000,LOC26532572,1,ortholog_many2many,mth
FBgn0023000,LOC26533489,0,ortholog_many2many,mth
FBgn0010339,LOC4804358,1,ortholog_one2one,128up
FBgn0023521,LOC4815901,1,ortholog_one2one,CG3587
FBgn0260776,LOC6900338,1,ortholog_one2one,CG42570
FBgn0262740,LOC4815151,1,ortholog_one2one,Evi5
FBgn0032876,LOC26534447,0,ortholog_one2one,Cen
FBgn0035179,LOC6900619,1,ortholog_one2one,aln
FBgn0030518,LOC4815319,1,ortholog_one2one,CG11134
FBgn0036298,LOC4813603,1,ortholog_one2one,nst
FBgn0267795,LOC4812939,1,ortholog_one2one,Frl
FBgn0032803,LOC117184208,1,ortholog_one2one,CG13082
FBgn0038012,LOC6897669,1,ortholog_one2one,CG10013
FBgn0261514,LOC6902704,1,ortholog_one2one,NimA
FBgn0038749,LOC4803084,1,ortholog_one2one,Xport-A
FBgn0039490,LOC4801145,1,ortholog_one2one,CG5882
FBgn0037234,LOC4802753,1,ortholog_one2one,CG9795
FBgn0029105,LOC117183615,1,ortholog_one2one,alpha-Catr
FBgn0026403,LOC6898425,1,ortholog_one2one,Ndg
FBgn0051632,LOC4816197,1,ortholog_one2one,sens-2
FBgn0035280,LOC4813110,1,ortholog_one2one,Cpr62Bb
FBgn0263830,LOC6902280,1,ortholog_one2one,CG40486
FBgn0037282,LOC4802515,1,ortholog_one2one,CG14657
FBgn0032343,LOC4817324,1,ortholog_one2one,Idua
FBgn0261437,LOC6902792,1,ortholog_one2one,CSN8
FBgn0053887,LOC117185618,1,ortholog_one2one,His4:CG33887
FBgn0032882,LOC4816858,1,ortholog_one2one,Ns4
FBgn0027335,LOC4814277,1,ortholog_one2one,Rip11
FBgn0039478,LOC4801137,1,ortholog_one2one,Nep5
FBgn0053986,LOC6900344,1,ortholog_one2one,CG33986
FBgn0052797,LOC4803025,0,ortholog_one2one,CG32797
FBgn0052675,LOC4815718,1,ortholog_one2one,Tango5
FBgn0262009,LOC6896794,1,ortholog_one2one,CG42827
FBgn0266100,LOC4813773,1,ortholog_one2one,CG44837
FBgn0037363,LOC4802047,1,ortholog_one2one,Atg17
FBgn0038122,LOC4801391,1,ortholog_one2one,CG8138
FBgn0260008,LOC6897798,0,ortholog_one2many,UQCR-11
FBgn0026179,LOC6900636,0,ortholog_one2one,siz
FBgn0040487,LOC117184955,1,ortholog_many2many,BobA
FBgn0040487,LOC117184565,1,ortholog_many2many,BobA
FBgn0036553,LOC4812207,1,ortholog_one2one,CG17027
FBgn0032318,LOC4811735,1,ortholog_one2one,CG14072
FBgn0032224,LOC13036553,0,ortholog_one2one,Sps2
FBgn0015336,LOC4815039,0,ortholog_one2one,CG15865
FBgn0010548,LOC6898694,1,ortholog_many2many,Aldh-III
FBgn0032143,LOC4817350,1,ortholog_one2one,CG4017
FBgn0031718,LOC4817880,1,ortholog_one2one,CG14014
FBgn0040817,LOC4812122,1,ortholog_one2one,CG14132
FBgn0262846,LOC6897207,1,ortholog_one2one,CG43210
FBgn0051097,LOC4802358,1,ortholog_one2one,CG31097
FBgn0032195,LOC4817725,0,ortholog_one2one,Bcs1
FBgn0036082,LOC4813327,1,ortholog_one2one,CG12362
FBgn0033296,LOC6898153,1,ortholog_one2one,Mal-A7
FBgn0051098,LOC4802362,1,ortholog_one2one,CG31098
FBgn0052732,LOC4815968,1,ortholog_one2one,Setd3
FBgn0250785,LOC4816936,1,ortholog_one2one,vari
FBgn0262743,LOC4817107,1,ortholog_one2one,Fs(2)Ket
FBgn0026570,LOC6900859,1,ortholog_one2many,CG5704
FBgn0014033,LOC6902834,1,ortholog_one2many,Sr-CI
FBgn0001075,LOC4817792,1,ortholog_one2one,ft
FBgn0038602,LOC6897219,1,ortholog_one2one,CG7126
FBgn0034232,LOC4803940,1,ortholog_one2one,CG4866
FBgn0032791,LOC6902725,1,ortholog_one2one,CG18094
FBgn0038325,LOC4800695,1,ortholog_one2one,Atg4b
FBgn0039487,LOC4801142,1,ortholog_one2one,gb
FBgn0037341,LOC4802427,1,ortholog_one2one,CG12746
FBgn0002565,LOC6898899,0,ortholog_one2one,Lsp2
FBgn0033097,LOC4803434,1,ortholog_one2one,Zip42C.2
FBgn0003390,LOC4816081,1,ortholog_one2one,shf
FBgn0034606,LOC6898232,1,ortholog_one2one,ASPP
FBgn0037270,LOC4802712,1,ortholog_one2one,eIF3f1
FBgn0033304,LOC4804978,0,ortholog_one2one,Cyp6a13
FBgn0035244,LOC6900117,1,ortholog_one2one,ABCB7
FBgn0038271,LOC4801071,1,ortholog_one2one,UQCR-C1
FBgn0031298,LOC4817593,1,ortholog_one2one,Atg4a
FBgn0028687,LOC4804886,1,ortholog_one2one,Rpt1
FBgn0023514,LOC4815278,1,ortholog_one2one,CG14805
FBgn0036258,LOC4813755,1,ortholog_one2one,eIF3l
FBgn0050047,LOC4804263,1,ortholog_one2one,CG30047
FBgn0037877,LOC4803145,1,ortholog_one2one,CG6689
FBgn0051391,LOC6897978,0,ortholog_many2many,CG31391
FBgn0051391,LOC6897977,0,ortholog_many2many,CG31391
FBgn0051391,LOC4803229,0,ortholog_many2many,CG31391
FBgn0042179,LOC4813560,1,ortholog_one2one,Ugt305A1
FBgn0034666,LOC4805251,1,ortholog_one2one,CG9294
FBgn0037539,LOC4802722,1,ortholog_one2one,CG10435
FBgn0040575,LOC4800263,1,ortholog_one2one,CG15922
FBgn0030316,LOC4816019,1,ortholog_one2one,CG11695
FBgn0039038,LOC4800913,1,ortholog_one2one,CG6688
FBgn0031654,LOC5495509,1,ortholog_one2one,Jon25Bii
FBgn0261602,LOC4814151,1,ortholog_one2one,RpL8
FBgn0035692,LOC4814173,1,ortholog_one2one,Sf3b6
FBgn0039084,LOC4800550,1,ortholog_one2one,CG10175
FBgn0044871,LOC4801430,1,ortholog_one2one,Gos28
FBgn0031471,LOC6902656,0,ortholog_many2many,CG3117
FBgn0031471,LOC6902665,0,ortholog_many2many,CG3117
FBgn0031471,LOC117184065,0,ortholog_many2many,CG3117
FBgn0031471,LOC6902659,0,ortholog_many2many,CG3117
FBgn0050417,LOC4803712,1,ortholog_one2one,tbrd-3
FBgn0027498,LOC4814476,1,ortholog_one2one,CG2061
FBgn0034173,LOC4804189,1,ortholog_one2one,CG9010
FBgn0000357,LOC4812719,1,ortholog_one2one,Cp18
FBgn0043010,LOC4804168,1,ortholog_one2one,Fsn
FBgn0022709,LOC4813057,1,ortholog_one2one,Ak1
FBgn0002973,LOC4817901,1,ortholog_one2one,numb
FBgn0035547,LOC4812459,1,ortholog_one2one,CG15022
FBgn0028539,LOC4816480,1,ortholog_one2one,Eato
FBgn0265048,LOC4802320,1,ortholog_one2one,cv-d
FBgn0037200,LOC4813750,1,ortholog_one2one,CG11109
FBgn0039790,LOC6896706,1,ortholog_one2one,CG2246
FBgn0260777,LOC6900336,1,ortholog_one2one,CG42571
FBgn0033984,LOC4804988,1,ortholog_one2one,Lap1
FBgn0287695,LOC4817818,1,ortholog_one2one,KFase
FBgn0262004,LOC13036525,1,ortholog_many2many,CG42822
FBgn0262004,LOC6897100,1,ortholog_many2many,CG42822
FBgn0262527,LOC4802545,1,ortholog_one2one,nsl1
FBgn0031115,LOC4814859,1,ortholog_one2one,CG11710
FBgn0039677,LOC4800493,1,ortholog_one2one,ppk30
FBgn0266430,LOC117184663,1,ortholog_many2many,CG45060
FBgn0266430,LOC6901066,0,ortholog_many2many,CG45060
FBgn0036229,LOC4813561,1,ortholog_one2one,CG7248
FBgn0024909,LOC4802992,1,ortholog_one2one,Taf7
FBgn0031473,LOC6902653,1,ortholog_one2one,CG3104
FBgn0039856,LOC6897050,1,ortholog_one2one,CG1774
FBgn0033484,LOC4804558,1,ortholog_one2one,CG2269
FBgn0039508,LOC4801171,1,ortholog_one2one,CG3368
FBgn0052250,LOC4813213,1,ortholog_one2one,PMP34
FBgn0033649,LOC4805405,1,ortholog_one2one,pyr
FBgn0038662,LOC4801833,1,ortholog_one2one,Mpc1
FBgn0030790,LOC4815614,1,ortholog_one2one,CG4768
FBgn0051870,LOC4816408,1,ortholog_one2one,CG31870
FBgn0030733,LOC4815029,1,ortholog_one2many,UQCR-14
FBgn0033785,LOC4805142,1,ortholog_one2one,Sans
FBgn0032244,LOC6903523,0,ortholog_one2one,RfC3
FBgn0037933,LOC4802850,1,ortholog_one2one,Ho
FBgn0031611,LOC4817700,0,ortholog_one2one,FIG4
FBgn0032433,LOC6902890,1,ortholog_one2many,Oatp33Ea
FBgn0032433,LOC6902891,1,ortholog_one2many,Oatp33Ea
FBgn0036328,LOC4813462,1,ortholog_one2one,CG10749
FBgn0266666,LOC4817729,1,ortholog_one2one,Sem1
FBgn0028491,LOC6901555,1,ortholog_one2one,CG2930
FBgn0004888,LOC6900549,1,ortholog_one2one,Scsalpha1
FBgn0035510,LOC6900302,1,ortholog_one2one,Cpr64Aa
FBgn0051867,LOC6903028,1,ortholog_one2one,CG31867
FBgn0085237,LOC6898817,1,ortholog_one2one,CG34208
FBgn0035397,LOC4812540,1,ortholog_one2one,PAN3
FBgn0051091,LOC4802227,0,ortholog_one2one,CG31091
FBgn0030562,LOC4814732,1,ortholog_one2one,CG9400
FBgn0000043,LOC26534122,0,ortholog_one2many,Act42A
FBgn0000043,LOC6898658,1,ortholog_one2many,Act42A
FBgn0038150,LOC4801989,1,ortholog_one2one,yellow-e3
FBgn0036754,LOC6900789,1,ortholog_one2one,ais
FBgn0001218,LOC4815139,1,ortholog_one2one,Hsc70-3
FBgn0051410,LOC4800772,1,ortholog_one2one,Npc2e
FBgn0028707,LOC4817726,1,ortholog_one2one,Mt2
FBgn0003460,LOC4803497,1,ortholog_one2one,so
FBgn0030764,LOC6903271,0,ortholog_one2many,CG9777
FBgn0024956,LOC4805322,1,ortholog_one2one,Mat1
FBgn0033717,LOC4803662,0,ortholog_one2one,CG8839
FBgn0036391,LOC4813614,1,ortholog_one2one,CG17364
FBgn0039201,LOC4802143,1,ortholog_one2one,DZIP1
FBgn0035424,LOC4812197,1,ortholog_many2many,Larp4B
FBgn0039415,LOC4802190,1,ortholog_one2one,CG6142
FBgn0030318,LOC4816030,0,ortholog_one2one,rho-4
FBgn0031098,LOC4814979,1,ortholog_one2one,CG17068
FBgn0250814,LOC6897314,0,ortholog_one2many,UQCR-C2
FBgn0250814,LOC4812382,1,ortholog_one2many,UQCR-C2
FBgn0039489,LOC6897073,1,ortholog_one2one,CG5880
FBgn0040074,LOC4812149,1,ortholog_one2one,retinin
FBgn0034025,LOC4804864,1,ortholog_one2one,Pgant1
FBgn0031043,LOC6897402,0,ortholog_one2many,Naa20A
FBgn0031043,LOC6902134,1,ortholog_one2many,Naa20A
FBgn0035438,LOC4812067,1,ortholog_one2one,Gtpx
FBgn0027095,LOC4802560,1,ortholog_one2one,Manf
FBgn0039622,LOC4812682,0,ortholog_one2many,eIF4E6
FBgn0278604,LOC4800845,1,ortholog_one2one,dmt
FBgn0027835,LOC4804813,1,ortholog_one2one,Dp1
FBgn0024833,LOC4802699,1,ortholog_one2one,AP-1mu
FBgn0038234,LOC4801077,0,ortholog_one2one,mRpL11
FBgn0024995,LOC4815379,1,ortholog_one2one,CG2680
FBgn0004401,LOC6900505,1,ortholog_one2one,Pep
FBgn0037616,LOC6897887,1,ortholog_one2one,CG8136
FBgn0037573,LOC4801811,1,ortholog_one2one,CG7483
FBgn0262057,LOC6900427,1,ortholog_one2many,Spn77Ba
FBgn0025781,LOC4801223,1,ortholog_one2one,Cdc16
FBgn0086895,LOC4803649,1,ortholog_one2one,pea
FBgn0029769,LOC4815586,1,ortholog_one2one,frma
FBgn0032846,LOC4816473,1,ortholog_one2one,Pyroxd1
FBgn0264712,LOC4802449,1,ortholog_one2one,CG1172
FBgn0029814,LOC6901938,1,ortholog_one2one,CG15765
FBgn0000416,LOC4800324,1,ortholog_one2one,Sap-r
FBgn0031496,LOC4817355,1,ortholog_one2one,CG17258
FBgn0260766,LOC6897556,0,ortholog_one2one,CG42564
FBgn0031858,LOC4817891,0,ortholog_one2one,CG17378
FBgn0037614,LOC4803007,1,ortholog_one2one,TMEM216
FBgn0004652,LOC4801442,1,ortholog_one2one,fru
FBgn0011817,LOC6899982,1,ortholog_one2one,nmo
FBgn0039591,LOC4800635,1,ortholog_one2one,CG9988
FBgn0035985,LOC4814058,1,ortholog_one2one,Cpr67B
FBgn0038714,LOC4803265,1,ortholog_one2one,Cpr92A
FBgn0262524,LOC4813807,1,ortholog_one2one,ver
FBgn0003008,LOC4804283,1,ortholog_one2one,or
FBgn0041246,LOC4817038,1,ortholog_one2one,Gr32a
FBgn0034643,LOC4803703,1,ortholog_one2one,CG10321
FBgn0261682,LOC6900342,1,ortholog_one2one,CG42729
FBgn0053054,LOC4813021,1,ortholog_one2one,Targ1
FBgn0039736,LOC4800262,1,ortholog_one2one,CG7912
FBgn0025776,LOC6900361,1,ortholog_one2one,ind
FBgn0038002,LOC4802608,1,ortholog_one2one,CG12256
FBgn0267821,LOC4811831,0,ortholog_one2one,da
FBgn0016036,LOC4813150,1,ortholog_one2one,mei-P22
FBgn0085474,LOC4803827,1,ortholog_one2one,CG34445
FBgn0003358,LOC4800280,1,ortholog_one2one,Jon99Ci
FBgn0263237,LOC4815656,1,ortholog_one2one,Cdk7
FBgn0261523,LOC6902928,0,ortholog_one2many,CG42658
FBgn0261523,LOC6902929,0,ortholog_one2many,CG42658
FBgn0263032,LOC6898430,1,ortholog_one2one,CG43327
FBgn0039924,LOC117184341,0,ortholog_one2one,PIP4K
FBgn0036019,LOC4812748,0,ortholog_one2one,Or67b
FBgn0017482,LOC4805213,1,ortholog_one2one,T3dh
FBgn0029751,LOC4815783,1,ortholog_one2one,CG17764
FBgn0003339,LOC4802255,1,ortholog_one2one,Scr
FBgn0034437,LOC4804255,1,ortholog_one2one,CG10051
FBgn0262026,LOC6898277,1,ortholog_one2one,CG42837
FBgn0036890,LOC4812102,1,ortholog_one2one,CG9368
FBgn0020626,LOC4801379,1,ortholog_one2one,Osbp
FBgn0046225,LOC6904114,1,ortholog_one2one,CG17230
FBgn0010417,LOC4812556,1,ortholog_one2one,Taf6
FBgn0033732,LOC4804280,1,ortholog_one2one,CG13157
FBgn0024992,LOC4815346,1,ortholog_one2one,Spg7
FBgn0085229,LOC6898674,1,ortholog_one2many,CG34200
FBgn0037797,LOC4801041,1,ortholog_one2one,CG12420
FBgn0265140,LOC6897157,0,ortholog_one2one,Meltrin
FBgn0027546,LOC5614322,1,ortholog_one2one,CG4766
FBgn0037845,LOC4803110,1,ortholog_one2one,CG14694
FBgn0035232,LOC4813309,0,ortholog_one2one,CG12099
FBgn0264492,LOC6899762,0,ortholog_one2one,CkIIalpha
FBgn0034663,LOC4805248,1,ortholog_one2one,CG4363
FBgn0031775,LOC4818162,1,ortholog_one2one,CG9150
FBgn0034667,LOC4805252,1,ortholog_one2one,comr
FBgn0261610,LOC4816068,1,ortholog_one2one,CG42699
FBgn0000114,LOC6902998,0,ortholog_one2one,bru1
FBgn0000352,LOC4803492,1,ortholog_one2one,cos
FBgn0002926,LOC4812515,1,ortholog_one2one,ndl
FBgn0032817,LOC4816176,1,ortholog_one2one,CG10631
FBgn0003710,LOC4812654,1,ortholog_one2one,tipE
FBgn0003062,LOC6898210,0,ortholog_one2one,Fib
FBgn0039617,LOC4801609,1,ortholog_one2one,DIP-gamma
FBgn0287720,LOC4817215,1,ortholog_one2one,Pen
FBgn0031141,LOC4814555,0,ortholog_one2many,CG1304
FBgn0034489,LOC6899091,0,ortholog_one2one,ppk6
FBgn0052227,LOC4813827,1,ortholog_one2one,gogo
FBgn0033663,LOC6898952,1,ortholog_one2one,ERp60
FBgn0030060,LOC4814711,1,ortholog_one2one,CG2004
FBgn0033735,LOC4803534,1,ortholog_one2one,Dera
FBgn0036984,LOC4813968,1,ortholog_one2one,CG13248
FBgn0031637,LOC4817349,1,ortholog_one2one,mxt
FBgn0030576,LOC4815019,1,ortholog_one2one,CG15890
FBgn0038535,LOC4802679,1,ortholog_one2one,alt
FBgn0259139,LOC6897826,1,ortholog_one2one,glo
FBgn0031364,LOC4817513,1,ortholog_one2one,CG17648
FBgn0034859,LOC4804486,1,ortholog_one2one,CG3520
FBgn0030108,LOC4814745,1,ortholog_one2one,Gr8a
FBgn0037229,LOC4803574,0,ortholog_one2one,flip
FBgn0011769,LOC4814185,1,ortholog_one2one,Fdx1
FBgn0286506,LOC4801512,1,ortholog_one2one,Mpi
FBgn0020640,LOC6900713,1,ortholog_many2many,Lcp65Ae
FBgn0020640,LOC6900714,1,ortholog_many2many,Lcp65Ae
FBgn0030869,LOC4814613,1,ortholog_one2one,Socs16D
FBgn0034578,LOC4805519,1,ortholog_one2one,CG15653
FBgn0038167,LOC4802011,1,ortholog_one2one,Lkb1
FBgn0023212,LOC6896790,1,ortholog_one2one,EloB
FBgn0030377,LOC6896766,0,ortholog_one2many,CG1924
FBgn0264810,LOC4817852,1,ortholog_one2one,Pburs
FBgn0014343,LOC4813917,1,ortholog_one2one,mirr
FBgn0004629,LOC4801728,1,ortholog_one2many,Cys
FBgn0037926,LOC4802376,1,ortholog_one2one,Elp1
FBgn0037488,LOC4802935,1,ortholog_one2one,CG14607
FBgn0031929,LOC4817147,1,ortholog_one2one,CG18585
FBgn0051549,LOC6897440,1,ortholog_one2one,CG31549
FBgn0061476,LOC4800347,1,ortholog_one2one,Zwilch
FBgn0031070,LOC6897896,0,ortholog_one2many,CG12702
FBgn0031070,LOC4815283,1,ortholog_one2many,CG12702
FBgn0030640,LOC4815795,1,ortholog_one2one,CG6294
FBgn0011826,LOC6903699,0,ortholog_one2one,Pp2B-14D
FBgn0052305,LOC4813884,1,ortholog_one2many,CG32305
FBgn0034639,LOC4805290,1,ortholog_one2one,CG15673
FBgn0037017,LOC4812243,1,ortholog_one2one,CG4074
FBgn0032707,LOC4817069,1,ortholog_one2one,CG10348
FBgn0037714,LOC6897747,1,ortholog_one2one,CG9396
FBgn0028864,LOC6902663,0,ortholog_one2many,CG18477
FBgn0029688,LOC6898539,0,ortholog_one2one,lva
FBgn0023535,LOC4815241,1,ortholog_one2one,arg
FBgn0031776,LOC4818056,1,ortholog_one2one,Pfdn1
FBgn0260398,LOC4804340,1,ortholog_one2one,Pbp49
FBgn0039833,LOC4800710,1,ortholog_one2one,CG15564
FBgn0032955,LOC4817935,1,ortholog_one2one,CG2201
FBgn0027620,LOC4801941,1,ortholog_one2one,Acf
FBgn0035957,LOC4814024,1,ortholog_one2one,Argk2
FBgn0050163,LOC4803418,0,ortholog_one2one,Cpr60D
FBgn0037315,LOC4802481,1,ortholog_one2one,Cerk
FBgn0051028,LOC6896744,1,ortholog_one2one,Rsod
FBgn0040232,LOC6903039,1,ortholog_one2many,cmet
FBgn0037483,LOC4802931,1,ortholog_one2one,CG14609
FBgn0003087,LOC4811678,1,ortholog_one2one,pim
FBgn0031638,LOC4817145,1,ortholog_one2one,CG11927
FBgn0029995,LOC4815710,1,ortholog_one2one,CG2256
FBgn0033752,LOC4804359,0,ortholog_one2one,CG8569
FBgn0031817,LOC4818166,1,ortholog_one2one,HemK1
FBgn0039552,LOC6896872,1,ortholog_one2many,CG12426
FBgn0039552,LOC6900811,0,ortholog_one2many,CG12426
FBgn0286723,LOC4816301,1,ortholog_one2one,hll
FBgn0003567,LOC4801579,1,ortholog_one2one,su(Hw)
FBgn0033932,LOC4803884,1,ortholog_one2one,Dh44-R1
FBgn0027951,LOC6897173,1,ortholog_one2one,MTA1-like
FBgn0036996,LOC4812229,1,ortholog_one2one,mag
FBgn0035552,LOC6902597,0,ortholog_one2many,CG11350
FBgn0037994,LOC4802602,1,ortholog_one2one,eIF3d2
FBgn0035044,LOC4803401,0,ortholog_one2one,CG3663
FBgn0032464,LOC4816428,1,ortholog_one2one,Vha68-3
FBgn0037529,LOC4802990,1,ortholog_one2one,mRpS9
FBgn0038309,LOC4803093,1,ortholog_one2one,Amt
FBgn0023529,LOC4815677,1,ortholog_one2one,Grp170
FBgn0036827,LOC4811854,1,ortholog_one2one,CG6843
FBgn0262116,LOC6898023,0,ortholog_one2one,RNASEK
FBgn0029696,LOC4814415,1,ortholog_one2one,CG15571
FBgn0031662,LOC4816553,1,ortholog_one2one,CG3792
FBgn0027084,LOC4814405,1,ortholog_one2one,LysRS
FBgn0034175,LOC4804192,1,ortholog_one2one,ste24b
FBgn0029843,LOC4814942,1,ortholog_one2one,Nep1
FBgn0034910,LOC6903655,0,ortholog_one2one,CG4763
FBgn0030447,LOC4815749,1,ortholog_one2one,CG2200
FBgn0031801,LOC4816245,1,ortholog_one2one,CG9498
FBgn0051189,LOC4803303,1,ortholog_one2one,CG31189
FBgn0034498,LOC4804594,1,ortholog_one2one,CG16868
FBgn0011239,LOC4816596,1,ortholog_one2one,ms(2)35Ci
FBgn0004863,LOC6897156,1,ortholog_one2one,C15
FBgn0028538,LOC4816527,1,ortholog_one2one,Sec71
FBgn0033019,LOC4803332,0,ortholog_one2one,CG10395
FBgn0035167,LOC4813310,1,ortholog_one2one,Gr61a
FBgn0052039,LOC4814027,1,ortholog_one2one,Svip
FBgn0034546,LOC4804414,1,ortholog_one2one,CG13442
FBgn0034140,LOC6898895,0,ortholog_one2one,Lst
FBgn0054026,LOC117183773,0,ortholog_one2one,CG34026
FBgn0036815,LOC4813682,1,ortholog_one2many,HipHop
FBgn0025936,LOC6899822,0,ortholog_one2one,Eph
FBgn0038145,LOC4801267,1,ortholog_one2one,Droj2
FBgn0044419,LOC4813484,1,ortholog_one2one,Pmi
FBgn0260940,LOC4800972,1,ortholog_one2one,lsn
FBgn0010015,LOC6896671,1,ortholog_one2one,CanA1
FBgn0032033,LOC4818159,1,ortholog_one2one,CG13392
FBgn0031251,LOC4817415,1,ortholog_one2one,CG4213
FBgn0030789,LOC4816058,1,ortholog_one2one,Rrp45
FBgn0033246,LOC4804025,1,ortholog_one2one,ACC
FBgn0036618,LOC4812592,1,ortholog_one2one,Cpr72Eb
FBgn0017550,LOC4802036,1,ortholog_one2one,Rga
FBgn0016715,LOC4812407,1,ortholog_one2one,Reg-2
FBgn0032393,LOC4817709,1,ortholog_one2one,Nfs1
FBgn0031034,LOC6902128,0,ortholog_many2many,CG14205
FBgn0031034,LOC6902130,0,ortholog_many2many,CG14205
FBgn0259978,LOC4805231,0,ortholog_one2one,vlc
FBgn0053237,LOC6899057,0,ortholog_one2many,Ste:CG33237
FBgn0030725,LOC4814758,1,ortholog_one2one,CG8958
FBgn0026576,LOC4801761,1,ortholog_one2one,Pisd
FBgn0010194,LOC4811726,0,ortholog_one2one,Wnt5
FBgn0032880,LOC4817108,1,ortholog_one2one,TM9SF2
FBgn0052626,LOC6901532,1,ortholog_one2one,AMPdeam
FBgn0036728,LOC4813793,1,ortholog_one2one,UQCR-Q
FBgn0040252,LOC4803136,1,ortholog_one2one,Ugt303A1
FBgn0016031,LOC4812979,1,ortholog_one2one,lama
FBgn0003391,LOC6898987,1,ortholog_one2one,shg
FBgn0030100,LOC4815250,0,ortholog_one2one,CG12106
FBgn0284444,LOC6899976,1,ortholog_one2one,ddbt
FBgn0038458,LOC4802081,1,ortholog_one2one,VhaM9.7-d
FBgn0024321,LOC4801946,1,ortholog_one2one,NK7.1
FBgn0042119,LOC4813496,1,ortholog_one2one,Cpr65Au
FBgn0030086,LOC4814653,1,ortholog_one2one,CCT2
FBgn0032405,LOC4817754,1,ortholog_one2one,firl
FBgn0031367,LOC6903137,1,ortholog_one2one,c-cup
FBgn0024957,LOC4801022,1,ortholog_one2one,Irp-1B
FBgn0033479,LOC4804087,1,ortholog_one2many,PIG-N
FBgn0033479,LOC117183749,1,ortholog_one2many,PIG-N
FBgn0029798,LOC4814338,1,ortholog_one2one,Rtel1
FBgn0051778,LOC4816872,1,ortholog_one2one,CG31778
FBgn0030408,LOC6902023,1,ortholog_one2one,CG11085
FBgn0262878,LOC6903103,1,ortholog_one2one,CG43233
FBgn0003165,LOC6899331,0,ortholog_one2one,pum
FBgn0036334,LOC4813308,1,ortholog_one2one,CG11267
FBgn0032799,LOC4817882,1,ortholog_one2one,Dpm1
FBgn0037454,LOC4802286,1,ortholog_one2one,CG1137
FBgn0034817,LOC6898207,1,ortholog_one2one,Art7
FBgn0032018,LOC4816838,1,ortholog_one2one,CG7806
FBgn0261276,LOC4805478,1,ortholog_one2one,Opa1
FBgn0053340,LOC6897484,1,ortholog_one2one,CG33340
FBgn0034383,LOC4803747,1,ortholog_one2one,CG17821
FBgn0032957,LOC4817959,1,ortholog_one2one,CG2225
FBgn0033192,LOC4804909,1,ortholog_one2one,Corin
FBgn0038568,LOC6897962,1,ortholog_one2many,CG14315
FBgn0038568,LOC4803170,1,ortholog_one2many,CG14315
FBgn0038507,LOC4801202,1,ortholog_one2one,CG5863
FBgn0015797,LOC4816944,1,ortholog_one2one,Rab6
FBgn0039958,LOC6902753,0,ortholog_one2one,CG12567
FBgn0262812,LOC6898948,0,ortholog_one2one,CG43183
FBgn0034183,LOC4804466,0,ortholog_one2one,SmydA-6
FBgn0266717,LOC4801032,1,ortholog_one2one,Bruce
FBgn0036052,LOC4813732,0,ortholog_one2one,CG10809
FBgn0051646,LOC6902589,1,ortholog_one2one,DIP-theta
FBgn0003733,LOC4804131,1,ortholog_one2one,tor
FBgn0040383,LOC4815108,0,ortholog_one2one,CG5254
FBgn0039227,LOC4800428,1,ortholog_one2one,polybromo
FBgn0267449,LOC6903301,0,ortholog_one2one,WDY
FBgn0031837,LOC4816264,1,ortholog_one2one,DIP-iota
FBgn0052485,LOC4812071,1,ortholog_one2one,CG32485
FBgn0023534,LOC4814865,1,ortholog_one2one,CG17778
FBgn0002673,LOC4817866,0,ortholog_one2one,twe
